name,position,position_raw,age,number,market_value,source
Yerko Urra,ARQ,Yerko Urra Goalkeeper,29,N/A,€250k,https://www.transfermarkt.com/deportes-temuco/kader/verein/13554/saison_id/2025
Juan José Garrido,ARQ,Juan José Garrido Goalkeeper,22,N/A,€50k,https://www.transfermarkt.com/deportes-temuco/kader/verein/13554/saison_id/2025
José Tomás Martínez,ARQ,José Tomás Martínez Goalkeeper,23,N/A,-,https://www.transfermarkt.com/deportes-temuco/kader/verein/13554/saison_id/2025
Enzo Lettieri,DEF,Enzo Lettieri Centre-Back,27,N/A,€250k,https://www.transfermarkt.com/deportes-temuco/kader/verein/13554/saison_id/2025
Miguel Sanhueza,DEF,Miguel Sanhueza Centre-Back,34,N/A,€125k,https://www.transfermarkt.com/deportes-temuco/kader/verein/13554/saison_id/2025
Diego Zambrano,DEF,Diego Zambrano Centre-Back,27,N/A,€125k,https://www.transfermarkt.com/deportes-temuco/kader/verein/13554/saison_id/2025
Vicente Lavín,DEF,Vicente Lavín Centre-Back,23,N/A,€75k,https://www.transfermarkt.com/deportes-temuco/kader/verein/13554/saison_id/2025
Frank Valenzuela,DEF,Frank Valenzuela Centre-Back,24,N/A,-,https://www.transfermarkt.com/deportes-temuco/kader/verein/13554/saison_id/2025
Brayan Troncoso,N/A,Brayan Troncoso Left-Back,25,N/A,€200k,https://www.transfermarkt.com/deportes-temuco/kader/verein/13554/saison_id/2025
Franco Ortega,N/A,Franco Ortega Left-Back,29,N/A,€200k,https://www.transfermarkt.com/deportes-temuco/kader/verein/13554/saison_id/2025
Brian Torrealba,DEF,Brian Torrealba Right-Back,28,N/A,€350k,https://www.transfermarkt.com/deportes-temuco/kader/verein/13554/saison_id/2025
Rodrigo González,N/A,Rodrigo González Right-Back,30,N/A,€275k,https://www.transfermarkt.com/deportes-temuco/kader/verein/13554/saison_id/2025
Maximiliano Torrealba,DEF,Maximiliano Torrealba Right-Back,23,N/A,€100k,https://www.transfermarkt.com/deportes-temuco/kader/verein/13554/saison_id/2025
Camilo Núñez,DEF,Camilo Núñez Defensive Midfield,31,N/A,€300k,https://www.transfermarkt.com/deportes-temuco/kader/verein/13554/saison_id/2025
Paulo Contreras,DEF,Paulo Contreras Defensive Midfield,20,N/A,€50k,https://www.transfermarkt.com/deportes-temuco/kader/verein/13554/saison_id/2025
Julio Velásquez,DEF,Julio Velásquez Central Midfield,22,N/A,€150k,https://www.transfermarkt.com/deportes-temuco/kader/verein/13554/saison_id/2025
Nicolás Astete,DEF,Nicolás Astete Central Midfield,32,N/A,€100k,https://www.transfermarkt.com/deportes-temuco/kader/verein/13554/saison_id/2025
Félix Triñanes,MED,Félix Triñanes Attacking Midfield,21,N/A,€200k,https://www.transfermarkt.com/deportes-temuco/kader/verein/13554/saison_id/2025
Diego Buonanotte,MED,Diego Buonanotte Attacking Midfield,37,N/A,€25k,https://www.transfermarkt.com/deportes-temuco/kader/verein/13554/saison_id/2025
Sebastián Molina,DEL,Sebastián Molina Left Winger,24,N/A,€450k,https://www.transfermarkt.com/deportes-temuco/kader/verein/13554/saison_id/2025
Nicolás Rivera,DEL,Nicolás Rivera Left Winger,27,N/A,€250k,https://www.transfermarkt.com/deportes-temuco/kader/verein/13554/saison_id/2025
Brayan Valdivia,DEL,Brayan Valdivia Right Winger,31,N/A,€325k,https://www.transfermarkt.com/deportes-temuco/kader/verein/13554/saison_id/2025
Felipe Reynero,DEL,Felipe Reynero Right Winger,36,N/A,€75k,https://www.transfermarkt.com/deportes-temuco/kader/verein/13554/saison_id/2025
Luis Acevedo,DEL,Luis Acevedo Centre-Forward,29,N/A,€375k,https://www.transfermarkt.com/deportes-temuco/kader/verein/13554/saison_id/2025
Maximiliano Cuadra,DEL,Maximiliano Cuadra Centre-Forward,30,N/A,€200k,https://www.transfermarkt.com/deportes-temuco/kader/verein/13554/saison_id/2025
César Huanca,DEL,César Huanca Centre-Forward,24,N/A,€150k,https://www.transfermarkt.com/deportes-temuco/kader/verein/13554/saison_id/2025
Emilio Moreno,DEL,Emilio Moreno Centre-Forward,22,N/A,-,https://www.transfermarkt.com/deportes-temuco/kader/verein/13554/saison_id/2025
