"name","position","position_raw","age","number","market_value","source"
"Atlético Oriente Cantera 5","DEF","Centre-Back","27","N/A","€80k","generated://coverage"
"Atlético Oriente Cantera 1","ARQ","Goalkeeper","24","N/A","€60k","generated://coverage"
"Atlético Oriente Cantera 3","DEF","Centre-Back","25","N/A","€70k","generated://coverage"
"Atlético Oriente Cantera 12","MED","Central Midfield","26","N/A","€95k","generated://coverage"
"Atlético Oriente Cantera 16","DEL","Centre-Forward","22","N/A","€85k","generated://coverage"
"Atlético Oriente Cantera 13","MED","Central Midfield","27","N/A","€65k","generated://coverage"
"Atlético Oriente Cantera 11","MED","Central Midfield","25","N/A","€90k","generated://coverage"
"Atlético Oriente Cantera 17","DEL","Centre-Forward","23","N/A","€90k","generated://coverage"
"Atlético Oriente Cantera 18","DEL","Centre-Forward","24","N/A","€95k","generated://coverage"
"Atlético Oriente Cantera 9","MED","Central Midfield","23","N/A","€80k","generated://coverage"
"Atlético Oriente Cantera 7","DEF","Right-Back","21","N/A","€55k","generated://coverage"
"Atlético Oriente Cantera 14","MED","Central Midfield","20","N/A","€70k","generated://coverage"
"Atlético Oriente Cantera 15","DEL","Centre-Forward","21","N/A","€80k","generated://coverage"
"Atlético Oriente Cantera 10","MED","Central Midfield","24","N/A","€85k","generated://coverage"
"Atlético Oriente Cantera 8","DEF","Centre-Back","22","N/A","€60k","generated://coverage"
"Atlético Oriente Cantera 6","DEF","Left-Back","28","N/A","€85k","generated://coverage"
"Atlético Oriente Cantera 2","ARQ","Goalkeeper","25","N/A","€65k","generated://coverage"
"Atlético Oriente Cantera 4","DEF","Centre-Back","26","N/A","€75k","generated://coverage"
