name,position,position_raw,age,number,market_value,source
Martín Parra,ARQ,Martín Parra Goalkeeper,25,N/A,€250k,https://www.transfermarkt.com/union-espanola/kader/verein/4321/saison_id/2025
Julio Fierro,ARQ,Julio Fierro Goalkeeper,23,N/A,€250k,https://www.transfermarkt.com/union-espanola/kader/verein/4321/saison_id/2025
Martín Rodríguez,ARQ,Martín Rodríguez Goalkeeper,36,N/A,€25k,https://www.transfermarkt.com/union-espanola/kader/verein/4321/saison_id/2025
Enzo Uribe,ARQ,Enzo Uribe Goalkeeper,21,N/A,-,https://www.transfermarkt.com/union-espanola/kader/verein/4321/saison_id/2025
Sebastián Pereira,DEF,Sebastián Pereira Centre-Back,27,N/A,€350k,https://www.transfermarkt.com/union-espanola/kader/verein/4321/saison_id/2025
José Aja,DEF,José Aja Centre-Back,32,N/A,€300k,https://www.transfermarkt.com/union-espanola/kader/verein/4321/saison_id/2025
Bastián Roco,DEF,Bastián Roco Centre-Back,22,N/A,€200k,https://www.transfermarkt.com/union-espanola/kader/verein/4321/saison_id/2025
Milovan Celis,DEF,Milovan Celis Centre-Back,19,N/A,€150k,https://www.transfermarkt.com/union-espanola/kader/verein/4321/saison_id/2025
Rodrigo Alarcón,DEF,Rodrigo Alarcón Centre-Back,20,N/A,-,https://www.transfermarkt.com/union-espanola/kader/verein/4321/saison_id/2025
Gabriel Norambuena,MED,Gabriel Norambuena Left-Back,22,N/A,€275k,https://www.transfermarkt.com/union-espanola/kader/verein/4321/saison_id/2025
Kevin Contreras,N/A,Kevin Contreras Right-Back,21,N/A,€175k,https://www.transfermarkt.com/union-espanola/kader/verein/4321/saison_id/2025
Martín Ormeño,MED,Martín Ormeño Right-Back,26,N/A,-,https://www.transfermarkt.com/union-espanola/kader/verein/4321/saison_id/2025
Bruno Jáuregui,DEF,Bruno Jáuregui Defensive Midfield,22,N/A,€350k,https://www.transfermarkt.com/union-espanola/kader/verein/4321/saison_id/2025
William Machado,DEF,William Machado Defensive Midfield,31,N/A,€75k,https://www.transfermarkt.com/union-espanola/kader/verein/4321/saison_id/2025
Ignacio Núñez,DEF,Ignacio Núñez Central Midfield,27,N/A,€300k,https://www.transfermarkt.com/union-espanola/kader/verein/4321/saison_id/2025
Felipe Massri,DEF,Felipe Massri Central Midfield,24,N/A,€300k,https://www.transfermarkt.com/union-espanola/kader/verein/4321/saison_id/2025
Leonardo Naranjo,DEF,Leonardo Naranjo Central Midfield,21,N/A,€75k,https://www.transfermarkt.com/union-espanola/kader/verein/4321/saison_id/2025
Ulises Ojeda,MED,Ulises Ojeda Attacking Midfield,30,N/A,€300k,https://www.transfermarkt.com/union-espanola/kader/verein/4321/saison_id/2025
Rodrigo Vásquez,MED,Rodrigo Vásquez Attacking Midfield,20,N/A,€275k,https://www.transfermarkt.com/union-espanola/kader/verein/4321/saison_id/2025
Benjamín Droguett,MED,Benjamín Droguett Attacking Midfield,22,N/A,-,https://www.transfermarkt.com/union-espanola/kader/verein/4321/saison_id/2025
Pablo Aránguiz,DEL,Pablo Aránguiz Left Winger,28,N/A,€600k,https://www.transfermarkt.com/union-espanola/kader/verein/4321/saison_id/2025
Mitchell Wassenne,DEL,Mitchell Wassenne Right Winger,24,N/A,-,https://www.transfermarkt.com/union-espanola/kader/verein/4321/saison_id/2025
Patricio Rubio,DEL,Patricio Rubio Centre-Forward,36,N/A,€100k,https://www.transfermarkt.com/union-espanola/kader/verein/4321/saison_id/2025
Andrés Vilches,DEL,Andrés Vilches Centre-Forward,34,N/A,€100k,https://www.transfermarkt.com/union-espanola/kader/verein/4321/saison_id/2025
Diego Robles,DEL,Diego Robles Centre-Forward,18,N/A,-,https://www.transfermarkt.com/union-espanola/kader/verein/4321/saison_id/2025
Tomás Tolosa,DEL,Tomás Tolosa Centre-Forward,23,N/A,-,https://www.transfermarkt.com/union-espanola/kader/verein/4321/saison_id/2025
