"name","position","position_raw","age","number","market_value","source"
"Joaquín Montecinos","DEL","Joaquín Montecinos Right Winger","30","N/A","€300k","https://www.transfermarkt.com/club-de-deportes-limache/kader/verein/26697/saison_id/2025"
"Claudio González","ARQ","Claudio González Goalkeeper","35","N/A","€50k","https://www.transfermarkt.com/club-de-deportes-limache/kader/verein/26697/saison_id/2025"
"César Fuentes","MED","Holding Midfield","32","N/A","€250k","https://www.transfermarkt.com/club-de-deportes-limache/kader/verein/26697/saison_id/2025"
"Alfonso Parot","DEF","Alfonso Parot Left-Back","36","N/A","€100k","https://www.transfermarkt.com/club-de-deportes-limache/kader/verein/26697/saison_id/2025"
"Misael Llantén","MED","Holding Midfield","27","N/A","€500k","https://www.transfermarkt.com/club-de-deportes-limache/kader/verein/26697/saison_id/2025"
"Flavio Moya","MED","Flavio Moya Central Midfield","20","N/A","€450k","https://www.transfermarkt.com/club-de-deportes-limache/kader/verein/26697/saison_id/2025"
"Augusto Aguirre","DEF","Augusto Aguirre Centre-Back","26","N/A","€450k","https://www.transfermarkt.com/club-de-deportes-limache/kader/verein/26697/saison_id/2025"
"Vicente Álvarez","DEL","Vicente Álvarez Right Winger","19","N/A","€200k","https://www.transfermarkt.com/club-de-deportes-limache/kader/verein/26697/saison_id/2025"
"Danilo Catalán","MED","Danilo Catalán Central Midfield","28","N/A","€200k","https://www.transfermarkt.com/club-de-deportes-limache/kader/verein/26697/saison_id/2025"
"Matías Bórquez","ARQ","Matías Bórquez Goalkeeper","27","N/A","€400k","https://www.transfermarkt.com/club-de-deportes-limache/kader/verein/26697/saison_id/2025"
"Gonzalo Sosa","DEL","Gonzalo Sosa Centre-Forward","37","N/A","€125k","https://www.transfermarkt.com/club-de-deportes-limache/kader/verein/26697/saison_id/2025"
"Facundo Marín","DEL","Facundo Marín Right Winger","25","N/A","€260k","https://www.transfermarkt.com/club-de-deportes-limache/kader/verein/26697/saison_id/2025"
"Marcos Arturia","DEL","Marcos Arturia Centre-Forward","28","N/A","€150k","https://www.transfermarkt.com/club-de-deportes-limache/kader/verein/26697/saison_id/2025"
"Carlos Morales","DEF","Carlos Morales Right-Back","25","N/A","€250k","https://www.transfermarkt.com/club-de-deportes-limache/kader/verein/26697/saison_id/2025"
"Joaquín Plaza","DEL","Joaquín Plaza Centre-Forward","21","N/A","€75k","https://www.transfermarkt.com/club-de-deportes-limache/kader/verein/26697/saison_id/2025"
"Ramón Martínez","MED","Holding Midfield","30","N/A","€250k","https://www.transfermarkt.com/club-de-deportes-limache/kader/verein/26697/saison_id/2025"
"Axel Alfonzo","DEF","Axel Alfonzo Centre-Back","21","N/A","€400k","https://www.transfermarkt.com/club-de-deportes-limache/kader/verein/26697/saison_id/2025"
"Jean Meneses","DEL","Jean Meneses Left Winger","32","N/A","€1.60m","https://www.transfermarkt.com/club-de-deportes-limache/kader/verein/26697/saison_id/2025"
"Marcelo Flores","DEF","Marcelo Flores Left-Back","24","N/A","€50k","https://www.transfermarkt.com/club-de-deportes-limache/kader/verein/26697/saison_id/2025"
"Benjamín Molina","DEF","Benjamín Molina Centre-Back","20","N/A","€255k","https://www.transfermarkt.com/club-de-deportes-limache/kader/verein/26697/saison_id/2025"
"César Pinares","MED","César Pinares Attacking Midfield","34","N/A","€300k","https://www.transfermarkt.com/club-de-deportes-limache/kader/verein/26697/saison_id/2025"
"Yerko González","DEF","Yerko González Right-Back","24","N/A","€275k","https://www.transfermarkt.com/club-de-deportes-limache/kader/verein/26697/saison_id/2025"
"Daniel Castro","DEL","Daniel Castro Left Winger","31","N/A","€750k","https://www.transfermarkt.com/club-de-deportes-limache/kader/verein/26697/saison_id/2025"
