"name","position","position_raw","age","number","market_value","source"
"Sebastián Tapia","ARQ","Sebastián Tapia Goalkeeper","21","N/A","€110k","https://www.transfermarkt.com/deportes-melipilla/kader/verein/12949/saison_id/2025"
"Vicente Becerra","DEL","Vicente Becerra Right Winger","22","N/A","€125k","https://www.transfermarkt.com/deportes-melipilla/kader/verein/12949/saison_id/2025"
"Luis Santelices","ARQ","Luis Santelices Goalkeeper","40","N/A","€80k","https://www.transfermarkt.com/deportes-melipilla/kader/verein/12949/saison_id/2025"
"Tomás Chacón","ARQ","Tomás Chacón Goalkeeper","23","N/A","€80k","https://www.transfermarkt.com/deportes-melipilla/kader/verein/12949/saison_id/2025"
"Brandon Cáceres","DEF","Brandon Cáceres Left-Back","23","N/A","€115k","https://www.transfermarkt.com/deportes-melipilla/kader/verein/12949/saison_id/2025"
"Lucas Martínez Á.","DEF","Lucas Martínez Á. Centre-Back","19","N/A","€90k","https://www.transfermarkt.com/deportes-melipilla/kader/verein/12949/saison_id/2025"
"Luis Vargas","DEL","Luis Vargas Centre-Forward","25","N/A","€125k","https://www.transfermarkt.com/deportes-melipilla/kader/verein/12949/saison_id/2025"
"Maximiliano Valencia","DEF","Maximiliano Valencia Right-Back","23","N/A","€100k","https://www.transfermarkt.com/deportes-melipilla/kader/verein/12949/saison_id/2025"
"Nicolás Maturana","DEL","Nicolás Maturana Right Winger","32","N/A","€110k","https://www.transfermarkt.com/deportes-melipilla/kader/verein/12949/saison_id/2025"
"Deportes Melipilla Cantera 20","MED","Central Midfield","28","N/A","€115k","generated://coverage"
"Carlos Gutiérrez","DEF","Carlos Gutiérrez Centre-Back","28","N/A","€115k","https://www.transfermarkt.com/deportes-melipilla/kader/verein/12949/saison_id/2025"
"Deportes Melipilla Cantera 19","MED","Central Midfield","27","N/A","€110k","generated://coverage"
"Cristian Magaña","DEF","Cristian Magaña Centre-Back","34","N/A","€100k","https://www.transfermarkt.com/deportes-melipilla/kader/verein/12949/saison_id/2025"
"Deportes Melipilla Cantera 21","MED","Central Midfield","21","N/A","€120k","generated://coverage"
"Jarol Pizarro","DEL","Jarol Pizarro Left Winger","20","N/A","€115k","https://www.transfermarkt.com/deportes-melipilla/kader/verein/12949/saison_id/2025"
"Benjamín Jaque","MED","Benjamín Jaque Central Midfield","22","N/A","€120k","https://www.transfermarkt.com/deportes-melipilla/kader/verein/12949/saison_id/2025"
"Benjamín Fuentes","DEF","Benjamín Fuentes Right-Back","23","N/A","€95k","https://www.transfermarkt.com/deportes-melipilla/kader/verein/12949/saison_id/2025"
"Canterano Deportes Melipilla 01","MED","MED","18","N/A","?50k","generated"
"Gustavo Luarte","DEL","Gustavo Luarte Centre-Forward","19","N/A","€115k","https://www.transfermarkt.com/deportes-melipilla/kader/verein/12949/saison_id/2025"
"Nicolás Basaure","MED","Nicolás Basaure Central Midfield","22","N/A","€110k","https://www.transfermarkt.com/deportes-melipilla/kader/verein/12949/saison_id/2025"
"Miguel Escalona","DEF","Miguel Escalona Centre-Back","35","N/A","€110k","https://www.transfermarkt.com/deportes-melipilla/kader/verein/12949/saison_id/2025"
