name,position,position_raw,age,number,market_value,source
Hugo Araya,ARQ,Hugo Araya Goalkeeper,25,N/A,€275k,https://www.transfermarkt.com/deportes-cobreloa/kader/verein/9103/saison_id/2025
Diego Tapia,ARQ,Diego Tapia Goalkeeper,30,N/A,€200k,https://www.transfermarkt.com/deportes-cobreloa/kader/verein/9103/saison_id/2025
Cristián Alarcón,ARQ,Cristián Alarcón Goalkeeper,19,N/A,-,https://www.transfermarkt.com/deportes-cobreloa/kader/verein/9103/saison_id/2025
Bastián San Juan,DEF,Bastián San Juan Centre-Back,31,N/A,€300k,https://www.transfermarkt.com/deportes-cobreloa/kader/verein/9103/saison_id/2025
Diego García,DEF,Diego García Centre-Back,29,N/A,€300k,https://www.transfermarkt.com/deportes-cobreloa/kader/verein/9103/saison_id/2025
Rodolfo González,DEF,Rodolfo González Centre-Back,36,N/A,€50k,https://www.transfermarkt.com/deportes-cobreloa/kader/verein/9103/saison_id/2025
Lucas Cornejo,DEF,Lucas Cornejo Centre-Back,19,N/A,-,https://www.transfermarkt.com/deportes-cobreloa/kader/verein/9103/saison_id/2025
Felipe Fritz,N/A,Felipe Fritz Left-Back,28,N/A,€300k,https://www.transfermarkt.com/deportes-cobreloa/kader/verein/9103/saison_id/2025
David Tapia,N/A,David Tapia Right-Back,28,N/A,€325k,https://www.transfermarkt.com/deportes-cobreloa/kader/verein/9103/saison_id/2025
Cristian Muga,DEF,Cristian Muga Defensive Midfield,30,N/A,€350k,https://www.transfermarkt.com/deportes-cobreloa/kader/verein/9103/saison_id/2025
Jorge Gatica,DEF,Jorge Gatica Central Midfield,29,N/A,€450k,https://www.transfermarkt.com/deportes-cobreloa/kader/verein/9103/saison_id/2025
Tomás Aránguiz,DEF,Tomás Aránguiz Central Midfield,28,N/A,€400k,https://www.transfermarkt.com/deportes-cobreloa/kader/verein/9103/saison_id/2025
Sebastián Zúñiga,MED,Sebastián Zúñiga Attacking Midfield,35,N/A,€50k,https://www.transfermarkt.com/deportes-cobreloa/kader/verein/9103/saison_id/2025
Francisco Matamoros,MED,Francisco Matamoros Attacking Midfield,21,N/A,-,https://www.transfermarkt.com/deportes-cobreloa/kader/verein/9103/saison_id/2025
Cristian Insaurralde,DEL,Cristian Insaurralde Left Winger,34,N/A,€200k,https://www.transfermarkt.com/deportes-cobreloa/kader/verein/9103/saison_id/2025
Yastin Navarro,DEL,Yastin Navarro Left Winger,18,N/A,€50k,https://www.transfermarkt.com/deportes-cobreloa/kader/verein/9103/saison_id/2025
Álvaro Delgado,DEL,Álvaro Delgado Right Winger,30,N/A,€250k,https://www.transfermarkt.com/deportes-cobreloa/kader/verein/9103/saison_id/2025
Matías Sandoval,DEL,Matías Sandoval Right Winger,28,N/A,€75k,https://www.transfermarkt.com/deportes-cobreloa/kader/verein/9103/saison_id/2025
Gustavo Gotti,DEL,Gustavo Gotti Centre-Forward,32,N/A,€350k,https://www.transfermarkt.com/deportes-cobreloa/kader/verein/9103/saison_id/2025
Vicente Conelli,DEL,Vicente Conelli Centre-Forward,23,N/A,€150k,https://www.transfermarkt.com/deportes-cobreloa/kader/verein/9103/saison_id/2025
